VM,Powerstate,Template,SRM Placeholder,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspend time,Creation date,Change Version,CPUs,Memory,NICs,Disks,min Required EVC Mode Key,Latency Sensitivity,EnableUUID,CBT,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Num Monitors,Video Ram KiB,Resource pool,Folder,vApp,DAS protection,FT State,FT Latency,FT Bandwidth,FT Sec. Latency,Provisioned MiB,In Use MiB,Unshared MiB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Log directory,Snapshot directory,Suspend directory,Annotation,Backup Status,com.vrlcm.snapshot,Domain,Last Backup,latency.enforceCpuMin,Server Shutdown for DECOM,Server_Role,SRM-com.vmware.vcDr:::protected,Datacenter,Cluster,Host,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server type,VI SDK API Version,Virtual_Machine,SAP,Operation Status,DeployedBy,GRID,Service Level,VSA Backup Application,Environment,Backup,Application,VROPS TAG,VI SDK Server,VI SDK UUID,vCenter,OS Effective,Cleaned OS,Exclusion Reason
HOESDPLOG,poweredOn,False,False,green,appgate-10-159-5-207,connected,running,green,False,2024-07-09 22:23:50,,1969-12-31 21:00:00,2024-07-25 19:58:02,4,16384,2,1,intel-cascadelake,normal,,True,,HOE_VDS_02_DMZ - APP-DMZ-3116-SDP,HOE_VDS_02_DMZ - APP-DMZ-3140-SDP,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO012_DMZ_NTAP/Resources,,,True,notConfigured,gray,-1,-1,221268,221268,204800,medium,none,vmMonitoringDisabled,Anti Affinity,SDP-VM,False,0,10000,False,False,bios,13,none,never,,[HCF_CLO012_NTAP_DS06] HOESDPLOG/HOESDPLOG.vmx,[HCF_CLO012_NTAP_DS06] HOESDPLOG/,[HCF_CLO012_NTAP_DS06] HOESDPLOG/,[HCF_CLO012_NTAP_DS06] HOESDPLOG/,,"Backup Job ID [50756466]  Client: [hoevms150_VSA], Backup Set: [defaultBackupSet], Subclient: [HCF_CLO012_NTAP_DS_04]",,,4/7/2022 9:55:25 PM,,,,,HOEDCO02,HCF_PROD_CLO012_DMZ_NTAP,hoevhs636.sitedmz.local,Ubuntu Linux (64-bit),Other 5.x or later Linux (64-bit),vm-679671,5032bbfa-9d9c-1626-1994-32be18bd1a2f,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,DMZ_VM,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Other 5.x or later Linux (64-bit),Other 5.x or later Linux,Excluded OS
HOESEC01,poweredOn,False,False,green,,connected,notRunning,gray,False,2023-06-22 11:51:56,,1969-12-31 21:00:00,2024-10-07 21:15:34,2,4096,1,2,intel-broadwell,normal,True,True,,HCF_VDS03-Cloud-VM-638-Fannin-Overlay,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO004_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,62465,1,0,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,bios,11,none,never,,[HCF_CLO004_NTAPF_DS005] HOESEC01/HOESEC01.vmx,[HCF_CLO004_NTAPF_DS005] HOESEC01/,[HCF_CLO004_NTAPF_DS005] HOESEC01/,[HCF_CLO004_NTAPF_DS005] HOESEC01/,,"Backup Job ID [1678408]  Client: [PrivateCloud_HOEVMS150_VSA], Backup Set: [defaultBackupSet], Subclient: [HCF_Prod_CLO04_Cloud_DS_Netapp_005]",,,3/7/2024 6:32:13 PM,,,,,HOEDCO02,HCF_PROD_CLO004_GP_NTAPF,hcfvhc323.na.site.local,Microsoft Windows Server 2008 R2 (64-bit),,vm-28982,501d0d03-1b05-d409-7234-4989ae929d70,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,do_not_backup,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2008 R2 (64-bit),Microsoft Windows Server 2008 R2,Excluded OS
hoesrsndc01.na.site.local,poweredOn,False,False,green,hoesrsndc01,connected,running,green,False,2023-06-22 06:41:58,,1969-12-31 21:00:00,2024-10-09 22:18:37,1,4096,1,1,intel-haswell,normal,,,,HCF_VDS01-VM-419,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO071_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,65594,24499,24440,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,8,none,never,,[HOE_CLO71_NFS_DS_005] hoesrsndc01.na.site.local/hoesrsndc01.na.site.local.vmx,[HOE_CLO71_NFS_DS_005] hoesrsndc01.na.site.local/,[HOE_CLO71_NFS_DS_005] hoesrsndc01.na.site.local/,[HOE_CLO71_NFS_DS_005] hoesrsndc01.na.site.local/,,,,,,,,,,HOEDCO02,HOE_Production_CLO071_GP_NTAP,hoevhs704.na.site.local,SUSE Linux Enterprise 11 (64-bit),SUSE Linux Enterprise 12 (64-bit),vm-427897,50328ef6-f052-082e-bca4-a4fe3e9a6cd5,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,SUSE Linux Enterprise 12 (64-bit),SUSE Linux Enterprise 12,Excluded OS
hoetriagep-new.na.site.local,poweredOn,False,False,green,triage2,connected,running,green,False,2023-06-22 11:48:27,,1969-12-31 21:00:00,2024-08-16 21:42:17,6,32768,1,2,intel-broadwell,normal,,True,,HCF_VDS03-Cloud-VM-418,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO004_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,153600,145470,145469,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,10,none,never,,[HCF_CLO004_NTAPF_DS_059] hoetriagep-new.na.site.local/hoetriagep-new.na.site.local.vmx,[HCF_CLO004_NTAPF_DS_059] hoetriagep-new.na.site.local/,[HCF_CLO004_NTAPF_DS_059] hoetriagep-new.na.site.local/,[HCF_CLO004_NTAPF_DS_059] hoetriagep-new.na.site.local/,,"Backup Job ID [1678465]  Client: [PrivateCloud_HOEVMS150_VSA], Backup Set: [defaultBackupSet], Subclient: [HCF_CLO004_NTAPF_DS059]",,,3/7/2024 6:12:28 PM,,,,,HOEDCO02,HCF_PROD_CLO004_GP_NTAPF,hcfvhc122.na.site.local,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-465394,5032ffd6-1913-ed46-5322-5c6d10f1a807,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,do_not_backup,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Ubuntu Linux (64-bit),Ubuntu Linux,Excluded OS
HOEUAGACC01,poweredOn,False,False,green,uag-79f002a2-5cce-4352-a885-31fbb94cefcf,connected,running,gray,False,2023-06-22 00:54:45,,2022-07-12 10:01:42,2024-10-09 17:56:57,2,4096,2,1,intel-haswell,normal,,True,,HOE_VDS_02-APP-DMZ-3226-eBusiness,HOE_VDS_02_DMZ-APP-DMZ-3026-INT,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO079_DMZ_NTAP/Resources,,,True,notConfigured,gray,-1,-1,24658,24658,20480,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,10,none,never,,[HOE_CLO79_DS_NTP_02] HOEUAGACC01/HOEUAGACC01.vmx,[HOE_CLO79_DS_NTP_02] HOEUAGACC01/,[HOE_CLO79_DS_NTP_02] HOEUAGACC01/,[HOE_CLO79_DS_NTP_02] HOEUAGACC01/,,"Backup Job ID [60572550]  Client: [hoevms150_VSA], Backup Set: [defaultBackupSet], Subclient: [VSA_GRID_HOUSTON_CLO79_NTP_02_&_03]",,,2/22/2024 7:02:58 PM,,,,,HOEDCO02,HOE_Production_CLO079_DMZ_NTAP,hoevhs664.sitedmz.local,Other 3.x or later Linux (64-bit),VMware Photon OS (64-bit),vm-1972973,5032f4b4-d19e-9923-a81f-04ac862ccb6c,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,DMZ_VM,,,,do_not_backup,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,VMware Photon OS (64-bit),VMware Photon OS,Excluded OS
HOEVDS100,poweredOn,False,False,green,HOEVDS100.NA.site.local,connected,running,green,False,2024-06-29 03:16:39,,2022-10-22 16:43:57,2024-07-19 15:14:21,16,37888,1,17,intel-haswell,normal,,True,,HCF_VDS01-VM-415,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO071_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,1396932,310478,310478,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,10,none,never,,[HOE_CLO71_NFS_DS_024] HOEVDS100/HOEVDS100.vmx,[HOE_CLO71_NFS_DS_024] HOEVDS100/,[HOE_CLO71_NFS_DS_024] HOEVDS100/,[HOE_CLO71_NFS_DS_024] HOEVDS100/,,"Backup Job ID [62124639]  Client: [hoevms150_VSA], Backup Set: [defaultBackupSet], Subclient: [VDI_Appliance]",,,10/10/2024 1:28:36 AM,,,,,HOEDCO02,HOE_Production_CLO071_GP_NTAP,hoevhs712.na.site.local,Other 3.x or later Linux (64-bit),VMware Photon OS (64-bit),vm-2098398,50325671-50d3-7970-8ee0-9ae604b5efd6,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,VMware Photon OS (64-bit),VMware Photon OS,Excluded OS
HOEVDS111,poweredOn,False,False,green,hoevds111.na.site.local,connected,running,green,False,2024-06-29 04:22:51,,2022-11-26 05:51:46,2024-06-29 05:42:21,16,37888,1,17,intel-haswell,normal,,True,,HCF_VDS01-VM-416,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO071_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,1396932,343787,343786,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,10,none,never,,[HOE_CLO71_NFS_DS_025] HOEVDS111/HOEVDS111.vmx,[HOE_CLO71_NFS_DS_025] HOEVDS111/,[HOE_CLO71_NFS_DS_025] HOEVDS111/,[HOE_CLO71_NFS_DS_025] HOEVDS111/,,"Backup Job ID [62124639]  Client: [hoevms150_VSA], Backup Set: [defaultBackupSet], Subclient: [VDI_Appliance]",,,10/10/2024 1:28:03 AM,,,,,HOEDCO02,HOE_Production_CLO071_GP_NTAP,hoevhs899.na.site.local,Other 3.x or later Linux (64-bit),VMware Photon OS (64-bit),vm-2134476,50320cb2-bec8-6804-b2f3-5749c8e76392,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,VMware Photon OS (64-bit),VMware Photon OS,Excluded OS
hoevds131,poweredOn,False,False,green,HOEVDS131.na.site.local,connected,running,green,False,2024-09-09 13:02:26,,1969-12-31 21:00:00,2024-09-09 13:41:40,8,28672,1,16,intel-haswell,normal,,,,HCF_VDS01-VM-416,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,731316,301177,301174,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,10,none,never,,[HOE_CLO021_PMAX-NTAP-RRE-F5-BigIQ_DS01] hoevds131/hoevds131.vmx,[HOE_CLO021_PMAX-NTAP-RRE-F5-BigIQ_DS01] hoevds131/,[HOE_CLO021_PMAX-NTAP-RRE-F5-BigIQ_DS01] hoevds131/,[HOE_CLO021_PMAX-NTAP-RRE-F5-BigIQ_DS01] hoevds131/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc508.na.site.local,Other 3.x or later Linux (64-bit),VMware Photon OS (64-bit),vm-1407354,52c470ff-669d-177e-3265-7b63a3b200ba,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,CyberCritical,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,VMware Photon OS (64-bit),VMware Photon OS,Excluded OS
hoevds132,poweredOn,False,False,green,hoevds132.na.site.local,connected,running,green,False,2024-09-09 12:26:27,,2022-05-07 13:32:27,2024-10-09 08:18:51,16,37888,1,16,intel-haswell,normal,,,,HCF_VDS01-VM-416,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO073_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,1806793,301732,300926,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,10,none,never,,[HOE_CLO73_NFS_DS_007] hoevds132/hoevds132.vmx,[HOE_CLO73_NFS_DS_007] hoevds132/,[HOE_CLO73_NFS_DS_007] hoevds132/,[HOE_CLO73_NFS_DS_007] hoevds132/,,,,,,,,,,HOEDCO02,HOE_Production_CLO073_GP_NTAP,hoevhs732.na.site.local,Other 3.x or later Linux (64-bit),VMware Photon OS (64-bit),vm-1873253,52db84fd-74b8-ceb2-84e8-0f4492a96f0f,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,VMware Photon OS (64-bit),VMware Photon OS,Excluded OS
HOEVDS140,poweredOn,False,False,green,HOEVDS140.NA.site.local,connected,running,green,False,2023-11-11 03:10:20,,2022-11-20 06:09:25,2024-10-04 10:12:11,16,37888,1,17,intel-broadwell,normal,,True,,HCF_VDS03-Cloud-VM-433,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO006_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,1397267,363389,363378,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,10,none,never,,[HCFNCS09_02_HCF_CL006_NFS_DS_012] HOEVDS140_new/HOEVDS140_new.vmx,[HCFNCS09_02_HCF_CL006_NFS_DS_012] HOEVDS140_new/,[HCFNCS09_02_HCF_CL006_NFS_DS_012] HOEVDS140_new/,[HCFNCS09_02_HCF_CL006_NFS_DS_012] HOEVDS140_new/,,"Backup Job ID [62124639]  Client: [hoevms150_VSA], Backup Set: [defaultBackupSet], Subclient: [VDI_Appliance]",,,10/10/2024 2:19:00 AM,,,,,HOEDCO02,HCF_PROD_CLO006_GP_NTAPF,hcfvhc216.na.site.local,Other 3.x or later Linux (64-bit),VMware Photon OS (64-bit),vm-2128349,50328b3b-86b2-40c4-8021-e6b8c58a83e0,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,VMware Photon OS (64-bit),VMware Photon OS,Excluded OS
HOEVDS800,poweredOn,False,False,green,hoevds800.na.site.local,connected,running,green,False,2024-04-10 06:11:35,,2024-04-09 12:40:52,2024-10-10 01:39:52,8,16384,1,1,intel-broadwell,normal,,True,,HCF_VDS03-Cloud-VM-415,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO006_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,40961,32011,32010,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,11,none,never,,[HCF_CLO006_GP_NTAPF_DS_71] HOEVDS800_1/HOEVDS800.vmx,[HCF_CLO006_GP_NTAPF_DS_71] HOEVDS800_1/,[HCF_CLO006_GP_NTAPF_DS_71] HOEVDS800_1/,[HCF_CLO006_GP_NTAPF_DS_71] HOEVDS800_1/,,"Backup Job ID [62124639]  Client: [hoevms150_VSA], Backup Set: [defaultBackupSet], Subclient: [VDI_Appliance]",,,10/10/2024 1:26:00 AM,,,,,HOEDCO02,HCF_PROD_CLO006_GP_NTAPF,hcfvhc120.na.site.local,Other 3.x or later Linux (64-bit),VMware Photon OS (64-bit),vm-2419585,5032e381-9167-d5d1-1ed9-85bfdaf0bbf0,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,VMware Photon OS (64-bit),VMware Photon OS,Excluded OS
HOEVDS840,poweredOn,False,False,green,hoevds840.na.site.local,connected,running,green,False,2024-04-09 13:12:35,,2024-04-09 13:03:41,2024-04-09 20:49:47,8,16384,1,1,intel-broadwell,normal,,True,,HCF_VDS03-Cloud-VM-433,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO006_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,57438,57438,40960,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,11,none,never,,[HCF_CLO006_GP_NTAP_DS02] HOEVDS840_1/HOEVDS840.vmx,[HCF_CLO006_GP_NTAP_DS02] HOEVDS840_1/,[HCF_CLO006_GP_NTAP_DS02] HOEVDS840_1/,[HCF_CLO006_GP_NTAP_DS02] HOEVDS840_1/,,"Backup Job ID [62124639]  Client: [hoevms150_VSA], Backup Set: [defaultBackupSet], Subclient: [VDI_Appliance]",,,10/10/2024 1:25:58 AM,,,,,HOEDCO02,HCF_PROD_CLO006_GP_NTAPF,hcfvhc413.na.site.local,Other 3.x or later Linux (64-bit),VMware Photon OS (64-bit),vm-2419586,50329d56-b82c-5383-a957-81bcd19f39ca,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,VMware Photon OS (64-bit),VMware Photon OS,Excluded OS
HOEVDS910,poweredOn,False,False,green,hoevds910.na.site.local,connected,running,green,False,2024-04-10 06:53:13,,1969-12-31 21:00:00,2024-10-06 21:16:06,16,49152,1,5,intel-broadwell,normal,,,,HCF_VDS03-Cloud-VM-433,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO006_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,619446,513712,513677,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,11,none,never,,[HCFNCS09_01_HCF_CL006_NFS_DS_001] HOEVDS910/HOEVDS910.vmx,[HCFNCS09_01_HCF_CL006_NFS_DS_001] HOEVDS910/,[HCFNCS09_01_HCF_CL006_NFS_DS_001] HOEVDS910/,[HCFNCS09_01_HCF_CL006_NFS_DS_001] HOEVDS910/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO006_GP_NTAPF,hcfvhc119.na.site.local,SUSE Linux Enterprise 11 (64-bit),VMware Photon OS (64-bit),vm-370099,50329cd4-8403-e1dc-af68-84b0b0c4adb6,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,VMware Photon OS (64-bit),VMware Photon OS,Excluded OS
HOEVDS911,poweredOn,False,False,green,hoevds911.na.site.local,connected,running,green,False,2024-07-29 10:10:54,,1969-12-31 21:00:00,2024-10-09 01:32:49,16,49152,1,5,intel-broadwell,normal,,,,HCF_VDS03-Cloud-VM-433,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO006_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,619197,590948,590947,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,11,none,never,,[HCFNCS09_02_HCF_CL006_NFS_DS_010] HOEVDS911-New/HOEVDS911-New.vmx,[HCFNCS09_02_HCF_CL006_NFS_DS_010] HOEVDS911-New/,[HCFNCS09_02_HCF_CL006_NFS_DS_010] HOEVDS911-New/,[HCFNCS09_02_HCF_CL006_NFS_DS_010] HOEVDS911-New/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO006_GP_NTAPF,hcfvhc121.na.site.local,SUSE Linux Enterprise 11 (64-bit),VMware Photon OS (64-bit),vm-369046,5032ed69-4c95-396b-b23b-3262b52f3f34,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,VMware Photon OS (64-bit),VMware Photon OS,Excluded OS
hoevds913,poweredOn,False,False,green,hoevds913.na.site.local,connected,running,green,False,2023-12-05 06:59:14,,2023-05-16 08:28:35,2024-07-19 03:20:13,4,32768,1,3,intel-broadwell,normal,,,,HCF_VDS03-Cloud-VM-433,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO006_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,86017,29574,29572,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,bios,11,none,never,,[HCF_CLO006_GP_NTAPF_DS_26] vRealize-Operations-Cloud-Proxy-8.10.0.20569886_OVF10/vRealize-Operations-Cloud-Proxy-8.10.0.20569886_OVF10.vmx,[HCF_CLO006_GP_NTAPF_DS_26] vRealize-Operations-Cloud-Proxy-8.10.0.20569886_OVF10/,[HCF_CLO006_GP_NTAPF_DS_26] vRealize-Operations-Cloud-Proxy-8.10.0.20569886_OVF10/,[HCF_CLO006_GP_NTAPF_DS_26] vRealize-Operations-Cloud-Proxy-8.10.0.20569886_OVF10/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO006_GP_NTAPF,hcfvhc420.na.site.local,Other 3.x or later Linux (64-bit),VMware Photon OS (64-bit),vm-2304765,5032ab3f-0e1f-50e6-8718-15047074a531,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,VMware Photon OS (64-bit),VMware Photon OS,Excluded OS
HOEVDS932,poweredOn,False,False,green,nls-si-0,connected,running,green,False,2023-06-22 06:39:57,,2022-05-24 18:52:55,2024-10-10 00:09:52,4,8192,1,1,intel-haswell,normal,,,,HCF_VDS01-VM-412,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO071_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,10240,9396,9396,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,14,none,never,,[HOE_CLO71_NFS_DS_014] nls-1.1.0-bios/nls-1.1.0-bios.vmx,[HOE_CLO71_NFS_DS_014] nls-1.1.0-bios/,[HOE_CLO71_NFS_DS_014] nls-1.1.0-bios/,[HOE_CLO71_NFS_DS_014] nls-1.1.0-bios/,,,,,,,,,,HOEDCO02,HOE_Production_CLO071_GP_NTAP,hoevhs712.na.site.local,CentOS 8 (64-bit),Ubuntu Linux (64-bit),vm-1898998,5032edd6-a292-e5eb-818a-845b1ed29406,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Ubuntu Linux (64-bit),Ubuntu Linux,Excluded OS
HOEVDS933,poweredOn,False,False,green,nls-si-1,connected,running,green,False,2023-08-18 16:14:47,,2022-05-26 15:57:05,2024-10-04 22:32:54,4,8192,1,1,intel-haswell,normal,,,,HCF_VDS01-VM-412,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO071_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,10240,9106,9106,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,14,none,never,,[HOE_CLO71_NFS_DS_037] HOEVDS933/HOEVDS933.vmx,[HOE_CLO71_NFS_DS_037] HOEVDS933/,[HOE_CLO71_NFS_DS_037] HOEVDS933/,[HOE_CLO71_NFS_DS_037] HOEVDS933/,,,,,,,,,,HOEDCO02,HOE_Production_CLO071_GP_NTAP,hoevhs896.na.site.local,CentOS 8 (64-bit),Ubuntu Linux (64-bit),vm-1902659,503297cf-a204-2540-7459-8422f415dbc0,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Ubuntu Linux (64-bit),Ubuntu Linux,Excluded OS
HOEVDS934,poweredOn,False,False,green,nls-si-1,connected,running,green,False,2023-06-22 06:43:19,,2023-05-16 19:23:47,2024-10-05 01:06:54,4,8192,1,1,intel-haswell,normal,,,,HCF_VDS01-VM-412,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO071_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,10240,9382,9381,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,14,none,never,,[HOE_CLO71_NFS_DS_023] HOEVDS934/HOEVDS934.vmx,[HOE_CLO71_NFS_DS_023] HOEVDS934/,[HOE_CLO71_NFS_DS_023] HOEVDS934/,[HOE_CLO71_NFS_DS_023] HOEVDS934/,,,,,,,,,,HOEDCO02,HOE_Production_CLO071_GP_NTAP,hoevhs711.na.site.local,CentOS 8 (64-bit),Ubuntu Linux (64-bit),vm-2304776,5032e73f-9f03-2113-0830-dfcffc35c56f,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Ubuntu Linux (64-bit),Ubuntu Linux,Excluded OS
HOEVDS935,poweredOn,False,False,green,hoevds935.na.site.local,connected,running,green,False,2023-07-26 17:55:54,,2023-05-16 18:31:37,2024-10-08 22:44:20,4,8192,1,1,intel-haswell,normal,,,,HCF_VDS01-VM-412,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO071_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,10240,9381,9380,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,14,none,never,,[HOE_CLO71_NFS_DS_001] HOEVDS935/HOEVDS935.vmx,[HOE_CLO71_NFS_DS_001] HOEVDS935/,[HOE_CLO71_NFS_DS_001] HOEVDS935/,[HOE_CLO71_NFS_DS_001] HOEVDS935/,,,,,,,,,,HOEDCO02,HOE_Production_CLO071_GP_NTAP,hoevhs703.na.site.local,CentOS 8 (64-bit),Ubuntu Linux (64-bit),vm-2304775,5032f42d-ffba-af9e-d4e0-25674a511710,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Ubuntu Linux (64-bit),Ubuntu Linux,Excluded OS
